LFQ intensity BvO325_ccpa_MG1363_1	LFQ intensity BvO326_ccpa_MG1363_2	LFQ intensity BvO327_ccpa_MG1363_3	LFQ intensity BvO328_ccpa_MG1363_4	LFQ intensity BvO329_wt_MG1363_1	LFQ intensity BvO330_wt_MG1363_2	LFQ intensity BvO331_wt_MG1363_3	LFQ intensity BvO332_wt_MG1363_4	Only identified by site	Reverse	Potential contaminant	FilteredRows	Protein names	Gene names	Gene names  (primary )	Gene names  (ordered locus )	Intramembrane	Transmembrane	Student's T-test Significant ccpa mutant_wt	Student's T-test significant	Length	EC number	Gene names  (primary )_	Gene names  (ordered locus )_	Mass	Gene ontology (biological process)	Gene ontology (molecular function)	Gene ontology (cellular component)	Intramembrane_	Subcellular location [CC]	Topological domain	Transmembrane_	Cross-reference (PRIDE)	Cross-reference (KEGG)	Cross-reference (BRENDA)	Cross-reference (eggNOG)	Cross-reference (KO)	COGcatcombined	id	Number of proteins	Peptides	Unique peptides	Sequence coverage    	Mol  weight  kDa 	Sequence length	Q value	Score	Intensity	iBAQ	iBAQ BvO325_ccpa_MG1363_1	iBAQ BvO326_ccpa_MG1363_2	iBAQ BvO327_ccpa_MG1363_3	iBAQ BvO328_ccpa_MG1363_4	iBAQ BvO329_wt_MG1363_1	iBAQ BvO330_wt_MG1363_2	iBAQ BvO331_wt_MG1363_3	iBAQ BvO332_wt_MG1363_4	-Log Student's T-test p-value ccpa mutant_wt	Student's T-test q-value ccpa mutant_wt	Student's T-test Difference ccpa mutant_wt	Student's T-test Test statistic ccpa mutant_wt	Sequence length_	Average molecular mass	Number of theoretical peptides (trypsin/P, 7-30)	Protein IDs	Majority protein IDs	Fasta headers	Gene name	Protein name
8.24598121643066	8.36571216583252	8.37941455841064	8.35837268829346	7.82416486740112	7.70378971099854	7.79576206207275	7.62057304382324					Carbamate kinase	arcC1 llmg_2310	arcC1	llmg_2310	0	0	+	ccpa mutant_wt	314		arcC1	llmg_2310	33,783	arginine metabolic process [GO:0006525]	carbamate kinase activity [GO:0008804]		0	0	0	0	0	llm:llmg_2310	0	COG0549;ENOG4105C5B	K00926	E	981	1	18	18	60.8	33.782	314	0	114.25	853490000	53343000	13273000	15646000	9710400	7692100	1046000	1525500	3529900	920020	4.43275720460663	0.0466666666666667	0.601297736167908	0.569637367714317	314	33782.51578	16	A2RNI4	A2RNI4	tr|A2RNI4|A2RNI4_LACLM Carbamate kinase OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=arcC1 PE=3 SV=1	arcC1	Carbamate kinase
8.96189594268799	8.92432022094727	8.9480504989624	8.95685958862305	8.91432189941406	8.87272167205811	8.81053447723389	8.85454273223877					Arginine--tRNA ligase (EC 6.1.1.19) (Arginyl-tRNA synthetase) (ArgRS)	argS llmg_2314	argS	llmg_2314	0	0			564	6.1.1.19	argS	llmg_2314	62,877	arginyl-tRNA aminoacylation [GO:0006420]	arginine-tRNA ligase activity [GO:0004814];ATP binding [GO:0005524]	cytoplasm [GO:0005737]	0	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_00123}.	0	0	0	llm:llmg_2314	0	COG0018;ENOG4105C75	K01887	J	982	1	43	43	63.3	62.876	564	0	306.4	4748700000	139670000	26092000	19729000	19406000	17268000	14841000	15242000	16853000	10235000	1.98289061366897	0.349564853556485	0.0847513675689697	0.0828405304872284	564	62876.7307799998	34	A2RNI8	A2RNI8	sw|A2RNI8|SYR_LACLM Arginine--tRNA ligase OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=argS PE=3 SV=1	argS	Arginine--tRNA ligase
8.13643550872803	8.16307163238525	8.15271663665771	8.17114162445068	7.98919153213501	7.9522500038147	8.03410720825195	8.01195049285889					Arginine repressor	argR llmg_2315	argR	llmg_2315	0	0			152		argR	llmg_2315	16,920	arginine biosynthetic process [GO:0006526];protein oligomerization [GO:0051259];transcription, DNA-templated [GO:0006351]	arginine binding [GO:0034618];DNA binding [GO:0003677];transcription factor activity, sequence-specific DNA binding [GO:0003700]	cytoplasm [GO:0005737]	0	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_00173}.	0	0	0	llm:llmg_2315	0	COG1438;ENOG4105XBY	K03402	K	983	1	11	11	60.5	16.919	152	0	57.513	714680000	79409000	15104000	11288000	11861000	10327000	6855800	6604400	11249000	6119800	3.79855436218303	0.248614107883817	0.158966541290283	0.156000929942792	152	16919.58078	9	A2RNI9	A2RNI9	sw|A2RNI9|ARGR_LACLM Arginine repressor OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=argR PE=3 SV=1	argR	Arginine repressor
7.95951366424561	8.0272274017334	8.07565689086914	8.0273904800415	8.12596893310547	7.9468207359314	8.08717823028564	8.13887119293213					UDP-N-acetylmuramate--L-alanine ligase (EC 6.3.2.8) (UDP-N-acetylmuramoyl-L-alanine synthetase)	murC llmg_2316	murC	llmg_2316	0	0			443	6.3.2.8	murC	llmg_2316	49,951	cell cycle [GO:0007049];cell division [GO:0051301];cell wall organization [GO:0071555];peptidoglycan biosynthetic process [GO:0009252];regulation of cell shape [GO:0008360]	ATP binding [GO:0005524];UDP-N-acetylmuramate-L-alanine ligase activity [GO:0008763]	cytoplasm [GO:0005737]	0	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_00046}.	0	0	0	llm:llmg_2316	0	COG0773;ENOG4105DFU	K01924	M	984	1	12	12	27.8	49.95	443	0	113.24	653450000	31116000	4791800	4415100	5013500	3919500	3393000	3179400	4137600	2266400	0.472528735666721	0.528726094003242	-0.0522626638412476	-0.0497702378991666	443	49950.9431799999	21	A2RNJ0	A2RNJ0	sw|A2RNJ0|MURC_LACLM UDP-N-acetylmuramate--L-alanine ligase OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=murC PE=3 SV=1	murC	UDP-N-acetylmuramate--L-alanine ligase
7.45563650131226	7.42234373092651	7.38788795471191	7.46034145355225	7.57345199584961	7.57374143600464	7.47797441482544	7.54962825775146					Uncharacterized protein	llmg_2318		llmg_2318	0	0			199			llmg_2318	22,277				0	0	0	0	0	llm:llmg_2318	0			#N/A	985	1	9	9	37.7	22.277	199	0	44.528	192320000	14794000	3127900	2055200	1918400	1614000	1159100	1354600	2373600	1191400	2.13610020163641	0.283050131926121	-0.112146615982056	-0.109070815311731	199	22277.16148	13	A2RNJ1	A2RNJ1	tr|A2RNJ1|A2RNJ1_LACLM Uncharacterized protein OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=llmg_2318 PE=4 SV=1	llmg_2318	Uncharacterized protein
7.10112810134888	7.17190170288086	7.20024824142456	7.18124294281006	7.21976804733276	7.06911277770996	6.99376678466797	7.3760290145874					SWI/SNF family helicase	snf llmg_2319	snf	llmg_2319	0	0			1034		snf	llmg_2319	119,445		ATP binding [GO:0005524];helicase activity [GO:0004386];zinc ion binding [GO:0008270]		0	0	0	0	0	llm:llmg_2319	0	COG0553;ENOG4105C0D		L	986	1	12	11	12	119.44	1034	0	12.87	84387000	1622800	227590	259860	236760	199760	201660	156200	152160	188860	0.00396942263455588	0.993942350332594	-0.00103890895843506	-0.000955402909432122	1034	119445.089780001	52	A2RNJ2	A2RNJ2	tr|A2RNJ2|A2RNJ2_LACLM SWI/SNF family helicase OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=snf PE=4 SV=1	snf	SWI/SNF family helicase
6.31896018981934	6.48640203475952	6.45813894271851	6.4205002784729	6.45420455932617	6.44265222549438	6.4540057182312	6.50544834136963					Uncharacterized protein	llmg_2322		llmg_2322	0	0			318			llmg_2322	36,287				0	0	0	0	0	llm:llmg_2322	0	COG1680;ENOG4107XTZ		V	988	1	3	3	15.4	36.286	318	0	6.2824	16402000	1025100	143600	181470	162560	115940	80637	85590	173430	81892	0.503179168798292	0.597789954337899	-0.0430773496627808	-0.0414524605977732	318	36286.66728	16	A2RNJ5	A2RNJ5	tr|A2RNJ5|A2RNJ5_LACLM Uncharacterized protein OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=llmg_2322 PE=4 SV=1	llmg_2322	Uncharacterized protein
7.20986318588257	7.1486644744873	7.27925634384155	7.22975873947144	7.21186780929565	6.44310903549194	6.14516592025757	6.69683837890625					Proteinase	llmg_2323		llmg_2323	0	0	+	ccpa mutant_wt	259			llmg_2323	29,183				0	0	0	0	0	llm:llmg_2323	0			S	989	1	3	3	17.8	29.183	259	0	26.641	67854000	6785400	1856300	1205900	1833800	1276600	152960	124080	147070	188710	1.39301926141425	0.0422127659574468	0.592640399932861	0.482760884317317	259	29183.17718	10	A2RNJ6	A2RNJ6	tr|A2RNJ6|A2RNJ6_LACLM Proteinase OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=llmg_2323 PE=4 SV=1	llmg_2323	Proteinase
7.12868976593018	7.05403804779053	7.02440357208252	6.03066921234131	6.4110951423645	6.92824745178223	6.97091865539551	6.38909101486206					Uncharacterized protein	llmg_2325		llmg_2325	0	0			168			llmg_2325	19,086		FMN binding [GO:0010181];oxidoreductase activity [GO:0016491]		0	0	0	0	0	llm:llmg_2325	0	COG3467;ENOG4107Y7H	K07005	S	991	1	4	4	30.4	19.086	168	0	3.7996	50819000	4619900	1172900	846520	707580	219210	231430	537420	715300	189560	0.170962798687131	0.295878787878788	0.134612083435059	0.103137706143816	168	19085.91818	11	A2RNJ8	A2RNJ8	tr|A2RNJ8|A2RNJ8_LACLM Uncharacterized protein OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=llmg_2325 PE=4 SV=1	llmg_2325	Uncharacterized protein
7.46937990188599	7.52614545822144	7.48620367050171	7.51628398895264	7.5743670463562	7.36396884918213	7.43245601654053	7.49235534667969					Putative glycerol uptake facilitator protein	glpF3 llmg_2327	glpF3	llmg_2327	0	TRANSMEM 151 169 Helical. {ECO:0000256|SAM:Phobius}.;TRANSMEM 210 228 Helical. {ECO:0000256|SAM:Phobius}.;TRANSMEM 264 284 Helical. {ECO:0000256|SAM:Phobius}.;TRANSMEM 42 60 Helical. {ECO:0000256|SAM:Phobius}.;TRANSMEM 6 30 Helical. {ECO:0000256|SAM:Phobius}.;TRANSMEM 90 108 Helical. {ECO:0000256|SAM:Phobius}.			289		glpF3	llmg_2327	30,935		transporter activity [GO:0005215]	integral component of membrane [GO:0016021]	0	0	0	TRANSMEM 151 169 Helical. {ECO:0000256|SAM:Phobius}.;TRANSMEM 210 228 Helical. {ECO:0000256|SAM:Phobius}.;TRANSMEM 264 284 Helical. {ECO:0000256|SAM:Phobius}.;TRANSMEM 42 60 Helical. {ECO:0000256|SAM:Phobius}.;TRANSMEM 6 30 Helical. {ECO:0000256|SAM:Phobius}.;TRANSMEM 90 108 Helical. {ECO:0000256|SAM:Phobius}.	0	llm:llmg_2327	0	COG0580;ENOG4105D8C	K02440	G	992	1	4	4	20.4	30.935	289	0	46.846	176320000	22040000	4044400	1698300	1959400	3433200	3827700	2500600	3404700	1172200	0.304075987022739	0.674072625698324	0.0337164402008057	0.0322154764397737	289	30935.20718	8	A2RNK0	A2RNK0	tr|A2RNK0|A2RNK0_LACLM Putative glycerol uptake facilitator protein OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=glpF3 PE=3 SV=1	glpF3	Putative glycerol uptake facilitator protein
8.36503887176514	8.33037281036377	8.27369594573975	8.28528690338135	8.44969463348389	8.38039207458496	8.36112308502197	8.37178802490234					Xaa-Pro dipeptidyl-peptidase (EC 3.4.14.11) (X-Pro dipeptidyl-peptidase) (X-prolyl-dipeptidyl aminopeptidase) (X-PDAP)	pepX llmg_2328	pepX	llmg_2328	0	0			763	3.4.14.11	pepX	llmg_2328	87,697		dipeptidyl-peptidase activity [GO:0008239];serine-type peptidase activity [GO:0008236]	cytoplasm [GO:0005737]	0	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_00698}.	0	0	0	llm:llmg_2328	0	ENOG4105GYP;ENOG410XPUZ	K01281	E	993	1	32	32	39.8	87.696	763	0	237.33	1362900000	34947000	5839200	4377700	4370600	3780100	4447800	3214500	6849900	2066900	1.42222647766162	0.38864128256513	-0.077150821685791	-0.0749714512548209	763	87697.4599800002	39	A2RNK1	A2RNK1	sw|A2RNK1|PEPX_LACLM Xaa-Pro dipeptidyl-peptidase OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=pepX PE=3 SV=1	pepX	Xaa-Pro dipeptidyl-peptidase
7.35144853591919	7.31810522079468	7.2632098197937	7.32409715652466	7.2244553565979	7.29021263122559	7.18001127243042	6.5623950958252					Uncharacterized protein	llmg_2329		llmg_2329	0	0			236			llmg_2329	26,564	glutamine metabolic process [GO:0006541]	hydrolase activity [GO:0016787]		0	0	0	0	0	llm:llmg_2329	0	COG2071;ENOG4108Z86	K07010	S	994	1	5	5	30.9	26.564	236	0	26.958	105740000	7553100	1558500	1316200	1009400	877760	649750	755840	1143700	241990	0.717849096253897	0.175682926829268	0.249946594238281	0.213661607624854	236	26564.18998	14	A2RNK2	A2RNK2	tr|A2RNK2|A2RNK2_LACLM Uncharacterized protein OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=llmg_2329 PE=4 SV=1	llmg_2329	Uncharacterized protein
7.92432069778442	7.92388105392456	7.84308338165283	7.82859563827515	7.90177965164185	7.8328857421875	8.02312850952148	7.90111494064331					Probable amino-acid ABC transporter extracellular binding protein	llmg_2330		llmg_2330	0	0			280			llmg_2330	31,053				0	0	0	0	0	llm:llmg_2330	0	COG0834;ENOG4108KUQ	K02030	E	995	1	15	15	55	31.053	280	0	64.876	459220000	28701000	5067500	3502500	3210500	2802400	3273600	3357300	4246100	3241500	0.310700166579961	0.666042313117066	-0.0347570180892944	-0.0331914700747645	280	31053.12218	16	A2RNK3	A2RNK3	tr|A2RNK3|A2RNK3_LACLM Probable amino-acid ABC transporter extracellular binding protein OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=llmg_2330 PE=4 SV=1	llmg_2330	Probable amino-acid ABC transporter extracellular binding protein
6.73734378814697	6.76466178894043	6.75541734695435	6.73053979873657	6.79278373718262	6.80902051925659	6.82065439224243	6.9615683555603					Pyridine nucleotide-disulfide oxidoreductase (EC 1.8.1.7)	llmg_2331		llmg_2331	0	0			440	1.8.1.7		llmg_2331	48,507	cell redox homeostasis [GO:0045454]	flavin adenine dinucleotide binding [GO:0050660];glutathione-disulfide reductase activity [GO:0004362]	cell [GO:0005623]	0	0	0	0	0	llm:llmg_2331	0	COG1249;ENOG4107QN2	K00383	C	996	1	7	7	22.7	48.507	440	0	28.121	38307000	1596100	327000	264510	245790	123890	119660	115050	288970	111260	1.32758998172048	0.314147971360382	-0.0990160703659058	-0.0952321770748758	440	48507.4830799999	24	A2RNK4	A2RNK4	tr|A2RNK4|A2RNK4_LACLM Pyridine nucleotide-disulfide oxidoreductase OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=llmg_2331 PE=4 SV=1	llmg_2331	Pyridine nucleotide-disulfide oxidoreductase
8.38635635375977	8.36287784576416	8.3574390411377	8.47405624389648	8.4364013671875	8.44010543823242	8.42076396942139	8.44207191467285					Glutamate--tRNA ligase (EC 6.1.1.17) (Glutamyl-tRNA synthetase) (GluRS)	gltX llmg_2332	gltX	llmg_2332	0	0			483	6.1.1.17	gltX	llmg_2332	55,356	glutamyl-tRNA aminoacylation [GO:0006424]	ATP binding [GO:0005524];glutamate-tRNA ligase activity [GO:0004818];tRNA binding [GO:0000049];zinc ion binding [GO:0008270]	cytoplasm [GO:0005737]	0	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_00022}.	0	0	0	llm:llmg_2332	0	COG0008;ENOG4105C20	K09698	J	997	1	22	22	43.3	55.355	483	0	93.421	1586900000	56676000	8140500	6877300	7504600	8207000	5111300	6473700	9874000	4487700	0.701532221790927	0.621317507418398	-0.0396533012390137	-0.0385935740290025	483	55355.6324799999	28	A2RNK5	A2RNK5	sw|A2RNK5|SYE_LACLM Glutamate--tRNA ligase OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=gltX PE=3 SV=1	gltX	Glutamate--tRNA ligase
6.29692840576172	6.28858470916748	6.35009288787842	6.44269943237305	6.44470024108887	6.35433912277222	6.39534378051758	6.47980546951294					Uncharacterized protein	llmg_2333		llmg_2333	0	0			180			llmg_2333	20,462	metabolic process [GO:0008152]	hydrolase activity [GO:0016787]		0	0	0	0	0	llm:llmg_2333	0	COG1335;ENOG4108W2Y		Q	998	1	3	3	22.2	20.461	180	0	5.347	13590000	1132500	203830	75903	97083	115020	177920	122430	161250	179080	0.822906088730771	0.406100775193798	-0.0739707946777344	-0.0707941436409137	180	20461.62468	12	A2RNK6	A2RNK6	tr|A2RNK6|A2RNK6_LACLM Uncharacterized protein OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=llmg_2333 PE=4 SV=1	llmg_2333	Uncharacterized protein
7.13120126724243	7.22044801712036	7.2126669883728	7.23365592956543	7.3136773109436	7.24936962127686	7.22870826721191	7.34953022003174					Putative acetyltransferase	llmg_2336		llmg_2336	0	0			183			llmg_2336	20,841		N-acetyltransferase activity [GO:0008080]		0	0	0	0	0	llm:llmg_2336	0	COG0454;ENOG4108ICC		K	999	1	5	5	27.9	20.841	183	0	45.059	101890000	10189000	1605000	1395900	1290800	1272300	777360	838190	1823500	1186200	1.24977199199351	0.348918580375783	-0.0858283042907715	-0.0828167690847217	183	20841.46688	10	A2RNK9	A2RNK9	tr|A2RNK9|A2RNK9_LACLM Putative acetyltransferase OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=llmg_2336 PE=4 SV=1	llmg_2336	Putative acetyltransferase
7.33803796768188	7.23691511154175	7.38852739334106	7.2470645904541	7.39555358886719	7.37979507446289	7.46360921859741	7.55013036727905					Uncharacterized protein	llmg_2341		llmg_2341	0	TRANSMEM 108 129 Helical. {ECO:0000256|SAM:Phobius}.;TRANSMEM 44 65 Helical. {ECO:0000256|SAM:Phobius}.;TRANSMEM 77 96 Helical. {ECO:0000256|SAM:Phobius}.			361			llmg_2341	39,790			integral component of membrane [GO:0016021]	0	0	0	TRANSMEM 108 129 Helical. {ECO:0000256|SAM:Phobius}.;TRANSMEM 44 65 Helical. {ECO:0000256|SAM:Phobius}.;TRANSMEM 77 96 Helical. {ECO:0000256|SAM:Phobius}.	0	llm:llmg_2341	0	COG4956;ENOG4105CTP		S	1001	1	5	5	19.4	39.79	361	0	108.86	142310000	8371300	1244500	1054300	968930	779370	772790	809620	1892400	849430	1.45619924340999	0.258269896193772	-0.144635796546936	-0.137314564206717	361	39789.99958	17	A2RNL4	A2RNL4	tr|A2RNL4|A2RNL4_LACLM Uncharacterized protein OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=llmg_2341 PE=4 SV=1	llmg_2341	Uncharacterized protein
6.59805679321289	6.42262268066406	6.54007911682129	6.57459831237793	6.59643220901489	6.52613258361816	6.73068523406982	6.67211627960205					DNA repair protein RadA	radA llmg_2343	radA	llmg_2343	0	0			453		radA	llmg_2343	49,897	recombinational repair [GO:0000725]	ATP binding [GO:0005524];damaged DNA binding [GO:0003684];DNA-dependent ATPase activity [GO:0008094];metal ion binding [GO:0046872];peptidase activity [GO:0008233]		0	0	0	0	0	llm:llmg_2343	0	COG1066;ENOG4105DNJ	K04485	O	1002	1	3	3	8.8	49.897	453	0	14.784	23228000	967840	173970	87234	111230	104820	95090	79949	213450	102100	0.822515405864783	0.323555555555556	-0.0975023508071899	-0.0920554601335629	453	49897.3335799999	24	A2RNL6	A2RNL6	tr|A2RNL6|A2RNL6_LACLM DNA repair protein RadA OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=radA PE=3 SV=1	radA	DNA repair protein RadA
9.10356426239014	8.78054046630859	8.72416114807129	8.80202102661133	8.76318073272705	8.68147659301758	8.72282314300537	8.9367847442627					50S ribosomal protein L17	rplQ llmg_2353	rplQ	llmg_2353	0	0			126		rplQ	llmg_2353	14,255	translation [GO:0006412]	structural constituent of ribosome [GO:0003735]	ribosome [GO:0005840]	0	0	0	0	0	llm:llmg_2353	0	COG0203;ENOG4108ZT0	K02879	J	1003	1	9	9	65.1	14.255	126	0	82.786	3918600000	783720000	125490000	119130000	76166000	105130000	58249000	98631000	109500000	91428000	0.317080715764759	0.411977011494253	0.0765054225921631	0.0694200191065704	126	14255.45748	5	A2RNM6	A2RNM6	sw|A2RNM6|RL17_LACLM 50S ribosomal protein L17 OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=rplQ PE=3 SV=1	rplQ	50S ribosomal protein L17
8.66013431549072	8.70752716064453	8.64226627349854	8.68188285827637	8.76217555999756	8.81281280517578	8.72154712677002	8.82831192016602					DNA-directed RNA polymerase subunit alpha (RNAP subunit alpha) (EC 2.7.7.6) (RNA polymerase subunit alpha) (Transcriptase subunit alpha)	rpoA llmg_2354	rpoA	llmg_2354	0	0			312	2.7.7.6	rpoA	llmg_2354	34,180	transcription, DNA-templated [GO:0006351]	DNA binding [GO:0003677];DNA-directed 5'-3' RNA polymerase activity [GO:0003899]		0	0	0	0	0	llm:llmg_2354	0	COG0202;ENOG4105CTF	K03040	K	1004	1	20	20	42.9	34.18	312	0	200.26	3082800000	181340000	25245000	22274000	20611000	18593000	22173000	25515000	27485000	19448000	2.06935292631566	0.290185567010309	-0.108259201049805	-0.105293425031937	312	34180.08248	17	A2RNM7	A2RNM7	sw|A2RNM7|RPOA_LACLM DNA-directed RNA polymerase subunit alpha OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=rpoA PE=3 SV=1	rpoA	DNA-directed RNA polymerase subunit alpha
8.6998987197876	8.53649520874023	8.55088806152344	8.39532661437988	8.34598159790039	8.58308506011963	8.581130027771	8.09548282623291					30S ribosomal protein S11	rpsK llmg_2355	rpsK	llmg_2355	0	0			127		rpsK	llmg_2355	13,287	translation [GO:0006412]	rRNA binding [GO:0019843];structural constituent of ribosome [GO:0003735]	ribosome [GO:0005840]	0	0	0	0	0	llm:llmg_2355	0	COG0100;ENOG4108UHH	K02948	J	1005	1	7	7	50.4	13.287	127	0	56.638	2028300000	507080000	99283000	59446000	60987000	46806000	44178000	56911000	95950000	43520000	0.500585063475924	0.26401246105919	0.144232273101807	0.127435649618314	127	13287.33018	4	A2RNM8	A2RNM8	sw|A2RNM8|RS11_LACLM 30S ribosomal protein S11 OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=rpsK PE=3 SV=1	rpsK	30S ribosomal protein S11
9.15757751464844	8.95022869110107	9.04782009124756	8.99285411834717	8.98988151550293	8.92525577545166	8.94293975830078	8.80176067352295					30S ribosomal protein S13	rpsM llmg_2356	rpsM	llmg_2356	0	0			121		rpsM	llmg_2356	13,492	translation [GO:0006412]	rRNA binding [GO:0019843];structural constituent of ribosome [GO:0003735];tRNA binding [GO:0000049]	ribosome [GO:0005840]	0	0	0	0	0	llm:llmg_2356	0	COG0099;ENOG4108Z04	K02952	J	1006	1	17	17	68.6	13.491	121	0	70.412	6102900000	1017100000	170710000	115010000	154170000	104290000	111520000	115150000	146520000	99790000	1.05233748944097	0.271592286501377	0.122160673141479	0.115227053093957	121	13491.60288	6	A2RNM9	A2RNM9	sw|A2RNM9|RS13_LACLM 30S ribosomal protein S13 OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=rpsM PE=3 SV=1	rpsM	30S ribosomal protein S13
7.40869760513306	6.71047639846802	7.49890279769897	6.13838195800781	7.35568141937256	7.39209890365601	7.50438928604126	6.62598991394043					50S ribosomal protein L36	rpmJ llmg_2357	rpmJ	llmg_2357	0	0			38		rpmJ	llmg_2357	4,421	translation [GO:0006412]	structural constituent of ribosome [GO:0003735]	ribosome [GO:0005840]	0	0	0	0	0	llm:llmg_2357	0	COG0257	K02919	J	1007	1	2	2	34.2	4.4214	38	0	5.2847	166690000	83344000	10207000	10621000	16507000	8502500	8141300	7941000	15951000	5473100	0.313804352350167	0.185920903954802	-0.280425190925598	-0.20359183552038	38	4421.39528	2	A2RNN0	A2RNN0	sw|A2RNN0|RL36_LACLM 50S ribosomal protein L36 OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=rpmJ PE=3 SV=1	rpmJ	50S ribosomal protein L36
7.90743827819824	7.84736919403076	7.81557130813599	7.4498176574707	7.34697866439819	6.18997478485107	7.99296855926514	7.59398365020752					Translation initiation factor IF-1	infA llmg_2358	infA	llmg_2358	0	0			72		infA	llmg_2358	8,196		rRNA binding [GO:0019843];translation initiation factor activity [GO:0003743]	cytoplasm [GO:0005737]	0	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_00075}.	0	0	0	llm:llmg_2358	0	COG0361;ENOG4105K9U	K02518	J	1008	1	2	2	40.3	8.1954	72	0	14.191	327150000	109050000	30475000	9808000	13279000	5020400	12651000	4740000	23423000	9653800	0.550256544650327	0.0816	0.474072694778442	0.338419061652133	72	8195.50598	3	A2RNN1	A2RNN1	sw|A2RNN1|IF1_LACLM Translation initiation factor IF-1 OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=infA PE=3 SV=1	infA	Translation initiation factor IF-1
8.01699161529541	7.94594097137451	8.07547378540039	8.09268569946289	8.075364112854	8.048752784729	8.06576633453369	8.07583904266357					Adenylate kinase (AK) (EC 2.7.4.3) (ATP-AMP transphosphorylase) (ATP:AMP phosphotransferase) (Adenylate monophosphate kinase)	adk llmg_2359	adk	llmg_2359	0	0			215	2.7.4.3	adk	llmg_2359	23,675	AMP salvage [GO:0044209]	adenylate kinase activity [GO:0004017];ATP binding [GO:0005524];metal ion binding [GO:0046872]	cytoplasm [GO:0005737]	0	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_00235}.	0	0	0	llm:llmg_2359	0	COG0563;ENOG4105CC8	K00939	F	1009	1	14	14	63.3	23.675	215	0	148.5	675750000	48268000	7745000	5773700	7831200	5346600	4876200	5191500	8271700	3232300	0.446876334583513	0.672292134831461	-0.0336575508117676	-0.0325581403485073	215	23675.06458	14	A2RNN2	A2RNN2	sw|A2RNN2|KAD_LACLM Adenylate kinase OS=Lactococcus lactis subsp. cremoris (strain MG1363) GN=adk PE=3 SV=1	adk	Adenylate kinase
